X,Y,OBJECTID,BearID,ReportDate,SubType,RoadDate,Region,BMU,County,Locale,ZipCode,Latitude,Longitude,OrigCap,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
483547.875100002,620523.0238,44715,Bear-0000020082,2020/07/30 00:00:00+00,Carcass,2020/07/29 00:00:00+00,North Central,Big Bend,Dixie, ,32628,29.5888,-83.1362,Yes,Male,Adult,350,0, , , , , , , ,0, ,
483255.301800001,733411.4516,44716,Bear-0000011962,1999/06/05 00:00:00+00,Carcass,1999/06/05 00:00:00+00,North Central,North,Hamilton, ,0,30.60581,-83.131, ,Female,Adult,150,0,0,0, , , , , ,0, ,
484971.352600001,731399.1403,44717,Bear-0000019593,2019/07/03 00:00:00+00,Carcass,2019/07/04 00:00:00+00,North Central,North,Hamilton, ,32053,30.5875658,-83.1132399, ,Male,Adult,170,0, , , , , , , ,0, ,
487907.2062,727823.4168,44718,Bear-0000010506,2000/10/05 00:00:00+00,Carcass,2000/10/05 00:00:00+00,North Central,North,Hamilton, ,0,30.55515,-83.08288, ,Male,Juvenile,255,3,0,0, , , , , ,0, ,
488345.414799999,727069.5321,44719,Bear-0000022000,2023/11/01 00:00:00+00,Carcass,2023/11/01 00:00:00+00,North Central,North,Hamilton, ,32053,30.5483271,-83.0783672,Yes,Female,Adult,250,0, , , , , , , ,0, ,
489473.747000001,724747.9007,44720,Bear-0000011965,1999/06/19 00:00:00+00,Carcass,1999/06/19 00:00:00+00,North Central,North,Hamilton, ,0,30.52733,-83.06678, ,Male,Juvenile,195,2,0,0, , , , , ,0, ,
493806.8268,733893.3361,44721,Bear-0000016743,2015/05/22 00:00:00+00,Carcass,2015/05/23 00:00:00+00,North Central,North,Hamilton, ,32052,30.60944,-83.02083, ,Male,Juvenile,180,2, , , , , , , ,0, ,
494245.971900001,733248.7769,44722,Bear-0000021511,2022/12/31 00:00:00+00,Carcass,2022/12/31 00:00:00+00,North Central,North,Hamilton, ,32052,30.6036,-83.0163,Yes,Female,Juvenile,125,0, , , , , , , ,0, ,
496116.295899998,719999.0908,44723,Bear-0000018290,2017/04/15 00:00:00+00,Carcass,2017/04/16 00:00:00+00,North Central,North,Hamilton, ,32052,30.484069,-82.997903, ,Male,Juvenile,175,2,0,0, , , , , ,0, ,
496771.042800002,664241.2205,44724,Bear-0000019546,2019/05/25 00:00:00+00,Carcass,2019/05/25 00:00:00+00,North Central,Big Bend,Lafayette, ,32008,29.9816781,-82.9958108, ,Male,Adult,220,3, , , , , , , ,0, ,
496360.1567,720006.7349,44725,Bear-0000021396,2022/11/19 00:00:00+00,Carcass,2022/11/19 00:00:00+00,North Central,North,Hamilton, ,32052,30.48412,-82.99536,Yes,Unknown,Adult,0,0, , , , , , , ,0, ,
498017.7007,726999.473,44726,Bear-0000020949,2021/11/18 00:00:00+00,Carcass,2021/11/18 00:00:00+00,North Central,North,Hamilton, ,32052,30.5470087,-82.9774749,Yes,Male,Adult,325,3, , , , , , , ,0, ,
498205.075800002,726593.1232,44727,Bear-0000021173,2022/08/23 00:00:00+00,Carcass,2022/08/23 00:00:00+00,North Central,North,Hamilton, ,32052,30.543333,-82.9755555,Yes,Female,Adult,0,4,Unknown,Unknown, , , , , ,0, ,
499645.499299999,703006.7994,44728,Bear-0000018461,2017/07/24 00:00:00+00,Carcass,2017/07/24 00:00:00+00,North Central,North,Suwannee, ,32060,30.3307,-82.9626, ,Male,Juvenile,110,1, , , , , , , ,0, ,
500565.407900002,702185.1026,44729,Bear-0000020104,2020/06/30 00:00:00+00,Carcass,2020/06/30 00:00:00+00,North Central,North,Suwannee, ,32060,30.3232266,-82.953096,Yes,Male,Juvenile,190,2, , , , , , , ,0, ,
501355.1664,716816.7621,44730,Bear-0000012769,2007/06/04 00:00:00+00,Carcass,2007/06/04 00:00:00+00,North Central,North,Hamilton,OTHER,0,30.455,-82.94357, ,Male,Adult,360,10,0,0, , , , , ,0, ,
501522.0612,716691.8971,44731,Bear-0000018996,2018/06/24 00:00:00+00,Carcass,2018/06/24 00:00:00+00,North Central,North,Hamilton, ,32052,30.453862,-82.9418417,Yes,Male,Adult,500,7,0,0, , , , , ,0, ,
501562.4542,716699.7905,44732,Bear-0000011989,1999/09/01 00:00:00+00,Carcass,1999/09/01 00:00:00+00,North Central,North,Hamilton, ,0,30.45393,-82.94142, ,Male,Juvenile,100,0,0,0, , , , , ,0, ,
501917.868099999,716395.985,44733,Bear-0000009254,2014/08/02 00:00:00+00,Carcass,2014/08/02 00:00:00+00,North Central,North,Hamilton,OTHER,32052,30.451165,-82.937743, ,Male,Adult,275,5, , , , , , , ,0,57614,
502147.724800002,721476.9309,44734,Bear-0000011976,1999/07/20 00:00:00+00,Carcass,1999/07/20 00:00:00+00,North Central,North,Hamilton, ,0,30.49693,-82.93489, ,Male,Cub,11,0.42,0,0, , , , , ,0, ,
502634.609499998,718862.0559,44735,Bear-0000008679,2004/06/25 00:00:00+00,Carcass,2004/06/25 00:00:00+00,North Central,North,Hamilton,OTHER,0,30.47333,-82.93005, ,Female,Adult,160,0, , , , , , , ,0, ,
503375.942699999,719982.7406,44736,Bear-0000009201,2013/08/26 00:00:00+00,Carcass,2013/08/26 00:00:00+00,North Central,North,Hamilton,OTHER,0,30.48337,-82.92222, ,Female,Cub,35,0.5, , , , , , , ,0,50794,
503966.604699999,724642.2954,44737,Bear-0000019297,2018/11/27 00:00:00+00,Carcass,2018/11/27 00:00:00+00,North Central,North,Hamilton, ,32052,30.52531,-82.915635, ,Female,Adult,180,5,3, , , , , , ,0, ,
504341.8389,714546.517,44738,Bear-0000008757,2006/05/27 00:00:00+00,Carcass,2006/05/27 00:00:00+00,North Central,North,Hamilton,OTHER,0,30.43431,-82.91265, ,Female,Adult,160,3, , , , , , ,none,0, ,
507251.205800001,711719.1416,44739,Bear-0000019416,2019/01/15 00:00:00+00,Carcass,2019/01/15 00:00:00+00,North Central,North,Hamilton, ,32052,30.4086,-82.8826, ,Female,Adult,200,3,Unknown,2, , , , , ,0, ,
507496.752700001,719238.182,44740,Bear-0000011870,1998/09/25 00:00:00+00,Carcass,1998/09/25 00:00:00+00,North Central,North,Hamilton, ,0,30.47633,-82.87933, ,Male,Juvenile,95,1,0,0, , , , , ,0, ,
507975.966200002,715079.6517,44741,Bear-0000010508,2000/10/30 00:00:00+00,Carcass,2000/10/30 00:00:00+00,North Central,North,Hamilton, ,0,30.43882,-82.87473, ,Female,Adult,305,7,0,0, , , , , ,0, ,
508604.682700001,724984.7353,44742,Bear-0000007772,2006/11/29 00:00:00+00,Carcass,2006/11/29 00:00:00+00,North Central,North,Hamilton,OTHER,32072,30.52802,-82.86723, ,Female,Juvenile,220,2, , , , , , ,none,0, ,
509032.052200001,711533.0212,44743,Bear-0000021117,2022/06/18 00:00:00+00,Carcass,2022/06/18 00:00:00+00,North Central,North,Hamilton, ,32096,30.4067764,-82.8640651,Yes,Female,Juvenile,70,1, , , , , , , ,0, ,
509537.326400001,719630.9041,44744,Bear-0000011321,1994/06/25 00:00:00+00,Carcass,1994/06/25 00:00:00+00,North Central,North,Hamilton, ,0,30.4797,-82.85802, ,Male,Juvenile,80,1,0,0, , , , , ,0, ,
509907.828200001,724971.2538,44745,Bear-0000014128,1998/08/20 00:00:00+00,Carcass,1998/08/20 00:00:00+00,North Central,North,Hamilton, ,0,30.52779,-82.85364, ,Female,Cub,80,0,0,0, , , , , ,0, ,
512072.888999999,722867.4305,44746,Bear-0000018995,2018/06/28 00:00:00+00,Carcass,2018/06/29 00:00:00+00,North Central,North,Hamilton, ,32052,30.5086495,-82.8312673,Yes,Male,Juvenile,220,2,0,0, , , , , ,0, ,
512352.737100001,722717.3257,44747,Bear-0000021885,2023/11/14 00:00:00+00,Carcass,2023/11/14 00:00:00+00,North Central,North,Hamilton, ,32052,30.507273,-82.828364,Yes,Female,Adult,175,0, , , , , , , ,0, ,
514117.942299999,702183.9832,44748,Bear-0000012881,2007/12/03 00:00:00+00,Carcass,2007/12/03 00:00:00+00,North Central,North,Suwannee,OTHER,0,30.32211,-82.81202, ,Female,Adult,180,6,0,0, , , , , ,0, ,
515879.245900001,721554.6799,44749,Bear-0000018724,2017/11/03 00:00:00+00,Carcass,2017/11/03 00:00:00+00,North Central,North,Hamilton, ,32052,30.49649,-82.79171, ,Female,Adult,350,0, , , , , , , ,0, ,
517565.011100002,721298.3103,44750,Bear-0000007740,2013/07/25 00:00:00+00,Carcass,2013/07/25 00:00:00+00,North Central,North,Hamilton,OTHER,0,30.49403,-82.77416, ,Male,Adult,187,4, , , , , , , ,0,50081,
521091.906100001,588764.566,44751,Bear-0000021227,2022/09/21 00:00:00+00,Carcass,2022/09/21 00:00:00+00,North Central,Big Bend,Levy, ,34449,29.29989,-82.75138,Yes,Male,Juvenile,175,1, , , , , , , ,0, ,
520587.188700002,722036.4427,44752,Bear-0000020393,2020/12/16 00:00:00+00,Carcass,2020/12/16 00:00:00+00,North Central,North,Hamilton, ,32052,30.5004069,-82.7425717,Yes,Unknown,Cub,40,0, , , , , , , ,0, ,
520898.4888,693759.0489,44753,Bear-0000016687,2015/06/04 00:00:00+00,Carcass,2015/06/04 00:00:00+00,North Central,North,Columbia, ,32055,30.2456,-82.742333, ,Male,Juvenile,0,2, , , , , , , ,0, ,
522716.179000001,722712.3536,44754,Bear-0000009218,2013/12/28 00:00:00+00,Carcass,2013/12/28 00:00:00+00,North Central,North,Hamilton,OTHER,0,30.5063,-82.7203, ,Male,Juvenile,170,1, , , , , , , ,0,54387,
524292.867600001,694345.3681,44755,Bear-0000009032,2011/06/09 00:00:00+00,Carcass,2011/06/09 00:00:00+00,North Central,North,Columbia,OTHER,0,30.250566,-82.706961, ,Male,Juvenile,200,2, , , , , , , ,0, ,
524612.465799998,723319.5947,44756,Bear-0000018968,2018/06/02 00:00:00+00,Carcass,2018/06/02 00:00:00+00,North Central,North,Columbia, ,32052,30.511593,-82.70046, ,Male,Juvenile,60,1, , , , , , , ,0, ,
525362.285999998,688138.5646,44757,Bear-0000018983,2018/06/20 00:00:00+00,Carcass,2018/06/20 00:00:00+00,North Central,North,Columbia, ,32055,30.194547,-82.696519, ,Male,Adult,470,0,0,0, , , , , ,0, ,
526097.9846,686555.2669,44758,Bear-0000022119,2023/11/27 00:00:00+00,Carcass,2023/11/27 00:00:00+00,North Central,North,Columbia, ,32055,30.180213,-82.689045,Yes,Female,Adult,150,0, , , , , , , ,0, ,
526652.528499998,685476.1263,44759,Bear-0000016664,2015/05/03 00:00:00+00,Carcass,2015/05/02 00:00:00+00,North Central,North,Columbia, ,32024,30.170438,-82.6834, ,Male,Juvenile,400,2, , , , , , , ,0, ,
526369.521400001,728948.8852,44760,Bear-0000010688,1983/05/11 00:00:00+00,Carcass,1983/05/11 00:00:00+00,North Central,North,Columbia, ,0,30.56215,-82.68151, ,Male,Juvenile,75,1,0,0, , , , , ,0, ,
526448.177200001,728405.95,44761,Bear-0000018006,2016/10/21 00:00:00+00,Carcass,2016/10/21 00:00:00+00,North Central,North,Columbia, ,32096,30.55725,-82.68075, ,Female,Adult,150,6,1, , , , , , ,0, ,
526485.331700001,729322.9983,44762,Bear-0000020575,2021/06/25 00:00:00+00,Carcass,2021/06/25 00:00:00+00,North Central,North,Columbia, ,32096,30.56551,-82.68026,Yes,Male,Adult,230,4, , , , , , , ,0, ,
526553.807300001,727313.973,44763,Bear-0000010468,2000/09/02 00:00:00+00,Carcass,2000/09/02 00:00:00+00,North Central,North,Columbia, ,0,30.5474,-82.67977, ,Female,Adult,125,12,0,0, , , , , ,0, ,
526540.343400002,731256.7483,44764,Bear-0000011026,1990/09/25 00:00:00+00,Carcass,1990/09/25 00:00:00+00,North Central,North,Columbia, ,0,30.58293,-82.67947, ,Male,Juvenile,62,1,0,0, , , , , ,0, ,
526661.0645,726698.0953,44765,Bear-0000008816,2007/08/02 00:00:00+00,Carcass,2007/08/02 00:00:00+00,North Central,North,Columbia,OTHER,32072,30.54184,-82.67872, ,Male,Cub,17,0, , , , , , ,none,0, ,
527539.214499999,693463.456,44766,Bear-0000017497,2016/05/29 00:00:00+00,Carcass,2016/05/29 00:00:00+00,North Central,North,Columbia, ,32055,30.24231,-82.67329, ,Male,Juvenile,123,2, , , , , , , ,0, ,
527217.364799999,724714.2521,44767,Bear-0000012768,2007/05/28 00:00:00+00,Carcass,2007/05/27 00:00:00+00,North Central,North,Columbia,OTHER,0,30.52391,-82.67314, ,Male,Juvenile,120,2,0,0, , , , , ,0, ,
527243.779899999,724629.7494,44768,Bear-0000009037,2011/07/19 00:00:00+00,Carcass,2011/07/18 00:00:00+00,North Central,North,Columbia,OTHER,32055,30.523146,-82.672874, ,Male,Adult,180,0, , , , , , , ,0, ,
527301.6811,724185.7952,44769,Bear-0000010580,1976/10/30 00:00:00+00,Carcass,1976/10/30 00:00:00+00,North Central,North,Columbia, ,32096,30.51914,-82.67232, ,Male,Juvenile,144,0,0,0, , , , , ,0, ,
527346.6129,724198.4867,44770,Bear-0000021395,2022/11/14 00:00:00+00,Carcass,2022/11/14 00:00:00+00,North Central,North,Columbia, ,32055,30.51925,-82.67185,Yes,Female,Adult,240,4,Unknown,Unknown, , , , , ,0, ,
527320.263999999,732783.23,44771,Bear-0000010813,1987/11/12 00:00:00+00,Carcass,1987/11/12 00:00:00+00,North Central,North,Columbia, ,0,30.59661,-82.67116, ,Female,Adult,205,15,0,0, , , , , ,0, ,
527417.355799999,724040.5501,44772,Bear-0000012292,2003/09/29 00:00:00+00,Carcass,2003/09/29 00:00:00+00,North Central,North,Columbia,OTHER,0,30.51782,-82.67113, ,Female,Cub,150,0,0,0, , , , ,N/A,0, ,
527436.3125,723883.1654,44773,Bear-0000016827,2015/09/27 00:00:00+00,Carcass,2015/09/27 00:00:00+00,North Central,North,Columbia, ,32055,30.5164,-82.67095, ,Male,Adult,345,8, , , , , , , ,0, ,
527702.422499999,722994.5453,44774,Bear-0000009223,2014/01/09 00:00:00+00,Carcass,2014/01/09 00:00:00+00,North Central,North,Columbia,OTHER,0,30.508367,-82.668275, ,Male,Cub,65,0.92,2, , , , , , ,0,"54726, 54724",
527702.422499999,722994.5453,44775,Bear-0000009224,2014/01/09 00:00:00+00,Carcass,2014/01/09 00:00:00+00,North Central,North,Columbia,OTHER,0,30.508367,-82.668275, ,Female,Cub,60,0.92,2, , , , , , ,0,"54726, 54724",
527762.864100002,722823.6247,44776,Bear-0000008864,2008/04/30 00:00:00+00,Carcass,2008/04/30 00:00:00+00,North Central,North,Columbia,OTHER,32054,30.506821,-82.667664, ,Male,Juvenile,120,1, , , , , , ,n/a,0, ,
527986.482299998,722099.2394,44777,Bear-0000009147,2013/01/18 00:00:00+00,Carcass,2013/01/18 00:00:00+00,North Central,North,Columbia,OTHER,0,30.500272,-82.665414, ,Female,Juvenile,100,1, , , , , , , ,0,47449,
528208.0942,721332.3276,44778,Bear-0000008927,2009/08/02 00:00:00+00,Carcass,2009/08/02 00:00:00+00,North Central,North,Columbia,OTHER,32055,30.49334,-82.66319, ,Female,Adult,135,5, , , , , , , ,0, ,
528306.071199998,721053.72,44779,Bear-0000008851,2007/12/07 00:00:00+00,Carcass,2007/12/07 00:00:00+00,North Central,North,Columbia,OTHER,0,30.49082,-82.6622, ,Male,Juvenile,120,1, , , , , , ,none,0, ,
528340.9388,720677.8746,44780,Bear-0000009265,2014/11/03 00:00:00+00,Carcass,2014/11/02 00:00:00+00,North Central,North,Columbia,OTHER,0,30.48743,-82.661879, ,Female,Adult,250,6, , , , , , , ,0,59923,
528348.740200002,720887.0465,44781,Bear-0000007729,2010/01/03 00:00:00+00,Carcass,2010/01/03 00:00:00+00,North Central,North,Columbia,OTHER,32055,30.489314,-82.661774, ,Female,Adult,80,3, , , , , , , ,0, ,
528394.5143,720761.3586,44782,Bear-0000018305,2017/05/15 00:00:00+00,Carcass,2017/05/15 00:00:00+00,North Central,North,Columbia, ,32052,30.488177,-82.661311, ,Male,Juvenile,50,0, , , , , , , ,0, ,
528506.716800001,720464.1058,44783,Bear-0000019157,2018/10/20 00:00:00+00,Carcass,2018/10/20 00:00:00+00,North Central,North,Columbia, ,32055,30.4854876,-82.6601749,Yes,Female,Juvenile,110,2,0,0, , , , , ,0, ,
528978.7225,698028.7934,44784,Bear-0000020103,2020/07/31 00:00:00+00,Carcass,2020/07/31 00:00:00+00,North Central,North,Columbia, ,32055,30.2833,-82.6578,Yes,Male,Juvenile,225,2, , , , , , , ,0, ,
531869.246199999,495690.8261,44785,Bear-0000011481,1996/08/08 00:00:00+00,Carcass,1996/08/08 00:00:00+00,Southwest,Big Bend,Hernando, ,0,28.46079,-82.65076, ,Male,Cub,16,0.5,0,0, , , , , ,0, ,
531918.493799999,496192.2594,44786,Bear-0000018550,2017/09/06 00:00:00+00,Carcass,2017/09/06 00:00:00+00,Southwest,Big Bend,Hernando, ,34607,28.4653,-82.6502,Yes,Female,Adult,200,0, , , , , , , ,0, ,
531931.620000001,497492.9509,44787,Bear-0000010695,1983/09/23 00:00:00+00,Carcass,1983/09/23 00:00:00+00,Southwest,Big Bend,Hernando, ,0,28.47701,-82.64992, ,Female,Adult,130,9,0,0, , , , , ,0, ,
529679.7247,716510.9593,44788,Bear-0000021838,2023/10/26 00:00:00+00,Carcass,2023/10/26 00:00:00+00,North Central,North,Columbia, ,32096,30.4497526,-82.6483977,Yes,Male,Adult,375,0, , , , , , , ,0, ,
530120.869600002,678193.8677,44789,Bear-0000007736,2010/05/31 00:00:00+00,Carcass,2010/05/31 00:00:00+00,North Central,North,Columbia,OTHER,0,30.104497,-82.648178, ,Male,Juvenile,135,0, , , , , , , ,0, ,
530155.329500001,714513.7367,44790,Bear-0000011299,1993/11/20 00:00:00+00,Carcass,1993/11/20 00:00:00+00,North Central,North,Columbia, ,0,30.43171,-82.64367, ,Male,Juvenile,280,2,0,0, , , , , ,0, ,
532619.315400001,495568.0021,44791,Bear-0000011474,1996/06/14 00:00:00+00,Carcass,1996/06/14 00:00:00+00,Southwest,Big Bend,Hernando, ,0,28.45961,-82.6431, ,Female,Adult,0,9,0,0, , , , , ,0, ,
530686.441100001,677055.1478,44792,Bear-0000017570,2015/05/29 00:00:00+00,Carcass,2015/05/29 00:00:00+00,North Central,North,Columbia, ,32024,30.094183,-82.642433, ,Male,Adult,180,3, , , , , , , ,0, ,
532744.351199999,492113.0909,44793,Bear-0000007951,2002/09/20 00:00:00+00,Carcass,2002/09/26 00:00:00+00,Southwest,Big Bend,Pasco, ,34667,28.42849,-82.64221, ,Female,Adult,176,0,0,0, , , , ,?3,0, ,
532785.351399999,495579.826,44794,Bear-0000017993,2016/11/09 00:00:00+00,Carcass,2016/11/09 00:00:00+00,Southwest,Big Bend,Hernando, ,34607,28.4597,-82.6414, ,Male,Juvenile,76,1, , , , , , , ,0, ,
530511.483199999,713720.7853,44795,Bear-0000007960,2002/11/11 00:00:00+00,Carcass,2002/11/11 00:00:00+00,North Central,North,Columbia,OTHER,0,30.42453,-82.64005, ,Male,Juvenile,150,0, , , , , , , ,0, ,
533092.729499999,495653.2974,44796,Bear-0000009195,2013/08/21 00:00:00+00,Carcass,2013/08/21 00:00:00+00,Southwest,Big Bend,Hernando,Spring Hill,0,28.460331,-82.638247, ,Female,Adult,155,12, , , , , , , ,0,50648,
533098.203400001,495662.1319,44797,Bear-0000010260,2001/09/21 00:00:00+00,Carcass,2001/09/21 00:00:00+00,Southwest,Big Bend,Hernando,Spring Hill,0,28.46041,-82.63819, ,Male,Cub,28,0.5,0,0, , , , , ,0, ,
533101.1721,495658.8328,44798,Bear-0000010259,2001/09/21 00:00:00+00,Carcass,2001/09/21 00:00:00+00,Southwest,Big Bend,Hernando,Spring Hill,0,28.46038,-82.63816, ,Male,Cub,24,0.5,0,0, , , , , ,0, ,
533102.1494,495658.8436,44799,Bear-0000007975,2003/07/30 00:00:00+00,Carcass,2003/07/30 00:00:00+00,Southwest,Big Bend,Hernando, ,0,28.46038,-82.63815, ,Unknown,Unknown,0,0, , , , , , , ,0, ,
532744.6437,552253.443,44800,Bear-0000021524,2023/02/18 00:00:00+00,Carcass,2023/02/18 00:00:00+00,North Central,Big Bend,Citrus, ,34428,28.97,-82.6354,Yes,Male,Juvenile,125,0, , , , , , , ,0, ,
531315.270399999,693404.786,44801,Bear-0000020394,2020/12/03 00:00:00+00,Carcass,2020/12/03 00:00:00+00,North Central,North,Columbia, ,32055,30.24141,-82.63402,Yes,Female,Juvenile,50,1,0,0, , , , , ,0, ,
531276.3024,711220.9511,44802,Bear-0000009250,2014/07/15 00:00:00+00,Carcass,2014/07/15 00:00:00+00,North Central,North,Columbia,OTHER,0,30.40193,-82.63237, ,Male,Juvenile,120,2, , , , , , , ,0,57045,
531525.045899998,697311.6673,44803,Bear-0000007527,2010/12/26 00:00:00+00,Carcass,2010/12/26 00:00:00+00,North Central,North,Columbia, ,0,30.276587,-82.631387, ,Unknown,Cub,40,0.92, , , , , , , ,0, ,
533896.5308,494980.1613,44804,Bear-0000007953,2002/09/30 00:00:00+00,Carcass,2002/09/30 00:00:00+00,Southwest,Big Bend,Hernando,OTHER,0,28.45419,-82.6301, ,Female,Adult,184,10,2, , , ,979, ,104,0, ,
531592.218199998,710176.7357,44805,Bear-0000008753,2006/03/09 00:00:00+00,Carcass,2006/03/09 00:00:00+00,North Central,North,Columbia,OTHER,32072,30.39249,-82.6292, ,Male,Juvenile,160,0, , , , , , ,None,0, ,
531592.218199998,710176.7357,44806,Bear-0000012659,2006/03/09 00:00:00+00,Carcass,2006/03/09 00:00:00+00,North Central,North,Columbia, ,0,30.39249,-82.6292, ,Male,Juvenile,160,3,0,0, , , , , ,0, ,
534162.853500001,495642.839,44807,Bear-0000010923,1989/11/01 00:00:00+00,Carcass,1989/11/01 00:00:00+00,Southwest,Big Bend,Hernando, ,0,28.46013,-82.6273, ,Male,Adult,397,8,0,0, , , , , ,0, ,
532078.2566,703878.0219,44808,Bear-0000014084,2014/10/11 00:00:00+00,Carcass,2014/10/11 00:00:00+00,North Central,North,Columbia,OTHER,0,30.335691,-82.624869, ,Male,Cub,40,0,0,0, , , , , ,0,59529,
532209.922899999,704293.3802,44809,Bear-0000008765,2006/09/15 00:00:00+00,Carcass,2006/09/15 00:00:00+00,North Central,North,Columbia,OTHER,0,30.33942,-82.62345, ,Male,Adult,440,10, , , , , , ,none,0, ,
534661.153299998,496360.3124,44810,Bear-0000011441,1995/11/04 00:00:00+00,Carcass,1995/11/04 00:00:00+00,Southwest,Big Bend,Hernando, ,0,28.46654,-82.62212, ,Female,Adult,171,12,0,0, , , , , ,0, ,
532657.735599998,693374.224,44811,Bear-0000021067,2022/05/17 00:00:00+00,Carcass,2022/05/17 00:00:00+00,North Central,North,Columbia, ,32055,30.241,-82.62006,Yes,Male,Juvenile,65,1, , , , , , , ,0, ,
535919.8006,504694.1866,44812,Bear-0000012955,2008/04/12 00:00:00+00,Carcass,2008/04/11 00:00:00+00,Southwest,Big Bend,Hernando,OTHER,34607,28.54145,-82.60828, ,Male,Juvenile,144,3,0,0, , , , ,none,0, ,
536084.683400001,504623.8577,44813,Bear-0000018627,2017/10/20 00:00:00+00,Carcass,2017/10/20 00:00:00+00,Southwest,Big Bend,Hernando, ,34607,28.5408,-82.6066,Yes,Female,Adult,200,8, , , , , , , ,0, ,
534113.214899998,693379.4349,44814,Bear-0000021119,2022/05/31 00:00:00+00,Carcass,2022/05/30 00:00:00+00,North Central,North,Columbia, ,0,30.2408994,-82.6049204,Yes,Male,Adult,220,0, , , , , , , ,0, ,
536348.893100001,504459.3633,44815,Bear-0000009191,2013/07/08 00:00:00+00,Carcass,2013/07/08 00:00:00+00,Southwest,Big Bend,Hernando,Spring Hill,0,28.539292,-82.603914, ,Male,Juvenile,225,2, , , , , , , ,0,"49697, 49745",
536414.530400001,504476.5439,44816,Bear-0000012843,2007/10/09 00:00:00+00,Carcass,2007/10/09 00:00:00+00,Southwest,Big Bend,Hernando,OTHER,0,28.53944,-82.60324, ,Female,Adult,0,12,0,0, , , , ,108,0, ,
536683.280400001,504377.4131,44817,Bear-0000010699,1983/10/19 00:00:00+00,Carcass,1983/10/19 00:00:00+00,Southwest,Big Bend,Hernando, ,0,28.53852,-82.6005, ,Female,Adult,138,9,0,0, , , , , ,0, ,
